InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536514,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-01-22 11:19:00,2.1,12384,Spain
536514,85099B,JUMBO BAG RED RETROSPOT,22,2010-01-22 11:19:00,1.65,12384,Spain
536515,84406B,CREAM CUPID HEARTS COAT HANGER,22,2011-01-20 10:16:00,2.75,12363,France
536515,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2011-01-20 10:16:00,4.25,12363,France
536516,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,24,2011-09-05 13:33:00,3.75,12409,Germany
536516,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2011-09-05 13:33:00,2.55,12409,Germany
536517,84406B,CREAM CUPID HEARTS COAT HANGER,23,2011-03-19 15:15:00,2.75,12413,United Kingdom
536517,22633,HAND WARMER UNION JACK,18,2011-03-19 15:15:00,1.85,12413,United Kingdom
536517,85099B,JUMBO BAG RED RETROSPOT,9,2011-03-19 15:15:00,1.65,12413,United Kingdom
536517,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-03-19 15:15:00,1.69,12413,United Kingdom
536517,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-19 15:15:00,1.69,12413,United Kingdom
536518,85099B,JUMBO BAG RED RETROSPOT,14,2011-11-28 18:47:00,1.65,12367,France
536518,71053,WHITE METAL LANTERN,6,2011-11-28 18:47:00,3.39,12367,France
536518,85099B,JUMBO BAG RED RETROSPOT,3,2011-11-28 18:47:00,1.65,12367,France
536518,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-28 18:47:00,1.65,12367,France
536519,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-10-12 12:19:00,1.69,12372,Belgium
536519,47566,PARTY BUNTING,14,2011-10-12 12:19:00,4.95,12372,Belgium
536519,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,22,2011-10-12 12:19:00,3.75,12372,Belgium
536520,22633,HAND WARMER UNION JACK,15,2011-11-11 08:16:00,1.85,12359,France
536521,22752,SET 7 BABUSHKA NESTING BOXES,18,2011-03-11 08:12:00,7.65,12421,Belgium
536521,71053,WHITE METAL LANTERN,11,2011-03-11 08:12:00,3.39,12421,Belgium
536522,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2011-05-28 12:21:00,1.69,12355,Germany
536523,22632,HAND WARMER RED POLKA DOT,9,2010-06-26 11:49:00,1.85,12346,Switzerland
536523,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,23,2010-06-26 11:49:00,3.75,12346,Switzerland
536523,22632,HAND WARMER RED POLKA DOT,18,2010-06-26 11:49:00,1.85,12346,Switzerland
536523,22745,POPPY'S PLAYHOUSE BEDROOM,11,2010-06-26 11:49:00,2.1,12346,Switzerland
536523,22632,HAND WARMER RED POLKA DOT,21,2010-06-26 11:49:00,1.85,12346,Switzerland
536524,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-05-04 10:15:00,2.55,12404,Netherlands
536524,47566,PARTY BUNTING,22,2011-05-04 10:15:00,4.95,12404,Netherlands
536524,22745,POPPY'S PLAYHOUSE BEDROOM,10,2011-05-04 10:15:00,2.1,12404,Netherlands
536524,71053,WHITE METAL LANTERN,10,2011-05-04 10:15:00,3.39,12404,Netherlands
536524,22632,HAND WARMER RED POLKA DOT,13,2011-05-04 10:15:00,1.85,12404,Netherlands
536525,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2011-12-01 16:50:00,3.39,12373,Switzerland
536525,85099B,JUMBO BAG RED RETROSPOT,23,2011-12-01 16:50:00,1.65,12373,Switzerland
536525,22745,POPPY'S PLAYHOUSE BEDROOM,11,2011-12-01 16:50:00,2.1,12373,Switzerland
536525,22745,POPPY'S PLAYHOUSE BEDROOM,10,2011-12-01 16:50:00,2.1,12373,Switzerland
536526,71053,WHITE METAL LANTERN,12,2011-05-09 09:35:00,3.39,,Spain
536527,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2011-09-04 11:26:00,2.55,12346,Switzerland
536528,22752,SET 7 BABUSHKA NESTING BOXES,13,2011-04-20 18:00:00,7.65,12394,France
536528,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-04-20 18:00:00,4.25,12394,France
536528,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-20 18:00:00,2.55,12394,France
536528,22752,SET 7 BABUSHKA NESTING BOXES,23,2011-04-20 18:00:00,7.65,12394,France
536529,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,2011-10-23 18:18:00,2.55,12402,Australia
536529,85099B,JUMBO BAG RED RETROSPOT,2,2011-10-23 18:18:00,1.65,12402,Australia
536529,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-10-23 18:18:00,3.75,12402,Australia
536529,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2011-10-23 18:18:00,1.69,12402,Australia
C536530,47566,PARTY BUNTING,-6,2011-11-04 12:23:00,4.95,12382,United Kingdom
C536530,84029E,RED WOOLLY HOTTIE WHITE HEART,-8,2011-11-04 12:23:00,3.39,12382,United Kingdom
C536530,22632,HAND WARMER RED POLKA DOT,-2,2011-11-04 12:23:00,1.85,12382,United Kingdom
C536530,85099B,JUMBO BAG RED RETROSPOT,-2,2011-11-04 12:23:00,1.65,12382,United Kingdom
C536530,22745,POPPY'S PLAYHOUSE BEDROOM,-12,2011-11-04 12:23:00,2.1,12382,United Kingdom
C536531,22632,HAND WARMER RED POLKA DOT,-9,2011-11-17 10:35:00,1.85,12371,Belgium
C536531,22752,SET 7 BABUSHKA NESTING BOXES,-11,2011-11-17 10:35:00,7.65,12371,Belgium
C536531,22633,HAND WARMER UNION JACK,-5,2011-11-17 10:35:00,1.85,12371,Belgium
C536532,85099B,JUMBO BAG RED RETROSPOT,-9,2011-04-24 09:12:00,1.65,12359,Australia
C536532,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-11,2011-04-24 09:12:00,4.25,12359,Australia
C536532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-11,2011-04-24 09:12:00,2.55,12359,Australia
536533,22632,HAND WARMER RED POLKA DOT,9,2011-07-20 16:01:00,1.85,12410,Switzerland
536533,22745,POPPY'S PLAYHOUSE BEDROOM,13,2011-07-20 16:01:00,2.1,12410,Switzerland
536533,22632,HAND WARMER RED POLKA DOT,8,2011-07-20 16:01:00,1.85,12410,Switzerland
536533,84406B,CREAM CUPID HEARTS COAT HANGER,17,2011-07-20 16:01:00,2.75,12410,Switzerland
536533,84029E,RED WOOLLY HOTTIE WHITE HEART,16,2011-07-20 16:01:00,3.39,12410,Switzerland
536534,84029E,RED WOOLLY HOTTIE WHITE HEART,23,2010-06-13 13:54:00,3.39,,Belgium
536534,22633,HAND WARMER UNION JACK,19,2010-06-13 13:54:00,1.85,,Belgium
536535,22633,HAND WARMER UNION JACK,17,2011-07-15 12:27:00,1.85,12400,Germany
536535,84029E,RED WOOLLY HOTTIE WHITE HEART,20,2011-07-15 12:27:00,3.39,12400,Germany
536536,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-12-10 15:26:00,3.39,12412,Germany
536536,22632,HAND WARMER RED POLKA DOT,4,2011-12-10 15:26:00,1.85,12412,Germany
536536,22745,POPPY'S PLAYHOUSE BEDROOM,17,2011-12-10 15:26:00,2.1,12412,Germany
536536,22745,POPPY'S PLAYHOUSE BEDROOM,23,2011-12-10 15:26:00,2.1,12412,Germany
536536,22632,HAND WARMER RED POLKA DOT,3,2011-12-10 15:26:00,1.85,12412,Germany
536536,22633,HAND WARMER UNION JACK,13,2011-12-10 15:26:00,1.85,12412,Germany
536537,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2010-08-28 15:17:00,3.39,,Spain
536537,85099B,JUMBO BAG RED RETROSPOT,16,2010-08-28 15:17:00,1.65,,Spain
536538,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-10-22 14:13:00,3.39,12361,Belgium
536538,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2011-10-22 14:13:00,4.25,12361,Belgium
536538,22748,POPPY'S PLAYHOUSE KITCHEN,19,2011-10-22 14:13:00,2.1,12361,Belgium
536539,22632,HAND WARMER RED POLKA DOT,8,2011-10-21 15:57:00,1.85,12355,United Kingdom
536539,84029E,RED WOOLLY HOTTIE WHITE HEART,18,2011-10-21 15:57:00,3.39,12355,United Kingdom
536539,85099B,JUMBO BAG RED RETROSPOT,16,2011-10-21 15:57:00,1.65,12355,United Kingdom
536539,47566,PARTY BUNTING,22,2011-10-21 15:57:00,4.95,12355,United Kingdom
536539,22752,SET 7 BABUSHKA NESTING BOXES,22,2011-10-21 15:57:00,7.65,12355,United Kingdom
536540,71053,WHITE METAL LANTERN,7,2011-09-26 16:04:00,3.39,12361,Netherlands
536540,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-09-26 16:04:00,1.69,12361,Netherlands
536540,84879,ASSORTED COLOUR BIRD ORNAMENT,21,2011-09-26 16:04:00,1.69,12361,Netherlands
C536541,22633,HAND WARMER UNION JACK,-4,2011-01-13 10:06:00,1.85,12425,Belgium
C536541,22748,POPPY'S PLAYHOUSE KITCHEN,-3,2011-01-13 10:06:00,2.1,12425,Belgium
536542,22748,POPPY'S PLAYHOUSE KITCHEN,9,2011-12-27 14:31:00,2.1,12384,Spain
536542,71053,WHITE METAL LANTERN,12,2011-12-27 14:31:00,3.39,12384,Spain
536542,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-12-27 14:31:00,4.25,12384,Spain
536543,22752,SET 7 BABUSHKA NESTING BOXES,23,2010-06-07 10:43:00,7.65,12411,Australia
536543,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,18,2010-06-07 10:43:00,3.75,12411,Australia
536544,85099B,JUMBO BAG RED RETROSPOT,23,2011-07-12 08:09:00,1.65,12378,Australia
536545,85099B,JUMBO BAG RED RETROSPOT,17,2010-09-26 18:08:00,1.65,12390,Germany
536546,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-07-16 17:55:00,3.39,12384,Netherlands
536546,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-07-16 17:55:00,1.69,12384,Netherlands
536546,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-07-16 17:55:00,2.1,12384,Netherlands
536546,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-07-16 17:55:00,3.75,12384,Netherlands
536547,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,2011-05-07 12:50:00,3.75,12403,Australia
536547,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2011-05-07 12:50:00,3.39,12403,Australia
536547,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-05-07 12:50:00,2.1,12403,Australia
536547,71053,WHITE METAL LANTERN,23,2011-05-07 12:50:00,3.39,12403,Australia
536547,22633,HAND WARMER UNION JACK,10,2011-05-07 12:50:00,1.85,12403,Australia
536548,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,2011-09-09 17:40:00,3.75,12375,Germany
536548,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,2011-09-09 17:40:00,3.75,12375,Germany
536548,84406B,CREAM CUPID HEARTS COAT HANGER,24,2011-09-09 17:40:00,2.75,12375,Germany
536549,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-02-07 17:21:00,2.55,12356,Germany
536549,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-02-07 17:21:00,2.75,12356,Germany
536550,84029E,RED WOOLLY HOTTIE WHITE HEART,16,2011-09-07 11:35:00,3.39,12411,Belgium
536550,22745,POPPY'S PLAYHOUSE BEDROOM,13,2011-09-07 11:35:00,2.1,12411,Belgium
536550,47566,PARTY BUNTING,11,2011-09-07 11:35:00,4.95,12411,Belgium
536551,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2011-10-21 12:29:00,3.75,12368,Germany
536551,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-10-21 12:29:00,7.65,12368,Germany
536551,85099B,JUMBO BAG RED RETROSPOT,2,2011-10-21 12:29:00,1.65,12368,Germany
536551,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-21 12:29:00,1.65,12368,Germany
536552,22752,SET 7 BABUSHKA NESTING BOXES,11,2010-06-26 11:05:00,7.65,12364,France
536552,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-06-26 11:05:00,3.39,12364,France
536552,22632,HAND WARMER RED POLKA DOT,1,2010-06-26 11:05:00,1.85,12364,France
536552,22632,HAND WARMER RED POLKA DOT,24,2010-06-26 11:05:00,1.85,12364,France
536552,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2010-06-26 11:05:00,1.69,12364,France
536552,71053,WHITE METAL LANTERN,21,2010-06-26 11:05:00,3.39,12364,France
536553,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,2011-02-27 17:40:00,3.75,12361,United Kingdom
536553,71053,WHITE METAL LANTERN,23,2011-02-27 17:40:00,3.39,12361,United Kingdom
536553,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-02-27 17:40:00,2.75,12361,United Kingdom
536553,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-02-27 17:40:00,2.75,12361,United Kingdom
536553,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-02-27 17:40:00,3.39,12361,United Kingdom
536554,47566,PARTY BUNTING,4,2011-09-16 14:59:00,4.95,12416,Netherlands
536554,22633,HAND WARMER UNION JACK,6,2011-09-16 14:59:00,1.85,12416,Netherlands
536555,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-04-27 14:55:00,1.69,12364,Spain
536555,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-04-27 14:55:00,3.39,12364,Spain
536555,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-04-27 14:55:00,1.69,12364,Spain
536555,22748,POPPY'S PLAYHOUSE KITCHEN,7,2011-04-27 14:55:00,2.1,12364,Spain
536555,22745,POPPY'S PLAYHOUSE BEDROOM,16,2011-04-27 14:55:00,2.1,12364,Spain
536555,22632,HAND WARMER RED POLKA DOT,12,2011-04-27 14:55:00,1.85,12364,Spain
536556,71053,WHITE METAL LANTERN,20,2011-10-26 10:21:00,3.39,12421,France
536556,22633,HAND WARMER UNION JACK,10,2011-10-26 10:21:00,1.85,12421,France
536556,22745,POPPY'S PLAYHOUSE BEDROOM,5,2011-10-26 10:21:00,2.1,12421,France
536557,47566,PARTY BUNTING,18,2011-03-14 13:15:00,4.95,12418,Spain
536557,22752,SET 7 BABUSHKA NESTING BOXES,24,2011-03-14 13:15:00,7.65,12418,Spain
536557,22748,POPPY'S PLAYHOUSE KITCHEN,8,2011-03-14 13:15:00,2.1,12418,Spain
536557,22632,HAND WARMER RED POLKA DOT,20,2011-03-14 13:15:00,1.85,12418,Spain
536557,84406B,CREAM CUPID HEARTS COAT HANGER,16,2011-03-14 13:15:00,2.75,12418,Spain
536557,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-03-14 13:15:00,2.55,12418,Spain
536558,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-02-17 09:55:00,2.75,12348,United Kingdom
536558,47566,PARTY BUNTING,19,2011-02-17 09:55:00,4.95,12348,United Kingdom
536558,22752,SET 7 BABUSHKA NESTING BOXES,16,2011-02-17 09:55:00,7.65,12348,United Kingdom
536558,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-02-17 09:55:00,2.55,12348,United Kingdom
536558,71053,WHITE METAL LANTERN,4,2011-02-17 09:55:00,3.39,12348,United Kingdom
536559,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-06-07 11:47:00,2.75,12382,France
536559,22633,HAND WARMER UNION JACK,12,2011-06-07 11:47:00,1.85,12382,France
536560,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-04-03 14:22:00,4.25,12364,United Kingdom
536561,85099B,JUMBO BAG RED RETROSPOT,14,2011-02-22 13:54:00,1.65,12379,Germany
536561,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-02-22 13:54:00,2.1,12379,Germany
536561,22633,HAND WARMER UNION JACK,7,2011-02-22 13:54:00,1.85,12379,Germany
536562,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,19,2010-06-09 12:37:00,3.75,12374,Australia
536562,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-06-09 12:37:00,2.75,12374,Australia
536562,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-06-09 12:37:00,2.75,12374,Australia
536563,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-08-14 17:17:00,3.39,12354,United Kingdom
536564,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2011-02-16 11:46:00,3.39,,Belgium
536564,22632,HAND WARMER RED POLKA DOT,3,2011-02-16 11:46:00,1.85,,Belgium
536564,47566,PARTY BUNTING,7,2011-02-16 11:46:00,4.95,,Belgium
536564,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2011-02-16 11:46:00,3.39,,Belgium
536564,22745,POPPY'S PLAYHOUSE BEDROOM,12,2011-02-16 11:46:00,2.1,,Belgium
536565,85099B,JUMBO BAG RED RETROSPOT,2,2011-03-17 18:34:00,1.65,12368,Australia
536565,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,21,2011-03-17 18:34:00,3.39,12368,Australia
536565,22633,HAND WARMER UNION JACK,7,2011-03-17 18:34:00,1.85,12368,Australia
536565,84406B,CREAM CUPID HEARTS COAT HANGER,23,2011-03-17 18:34:00,2.75,12368,Australia
536565,71053,WHITE METAL LANTERN,23,2011-03-17 18:34:00,3.39,12368,Australia
536566,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-07-07 11:24:00,3.39,12386,Belgium
536566,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-07-07 11:24:00,4.25,12386,Belgium
536567,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-05-02 11:13:00,2.1,12361,United Kingdom
536567,47566,PARTY BUNTING,2,2011-05-02 11:13:00,4.95,12361,United Kingdom
536567,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-05-02 11:13:00,4.25,12361,United Kingdom
536567,85099B,JUMBO BAG RED RETROSPOT,21,2011-05-02 11:13:00,1.65,12361,United Kingdom
536567,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-05-02 11:13:00,3.39,12361,United Kingdom
536568,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,23,2011-11-13 13:12:00,3.39,12414,Spain
536568,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-11-13 13:12:00,1.69,12414,Spain
536568,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-11-13 13:12:00,2.55,12414,Spain
536569,22745,POPPY'S PLAYHOUSE BEDROOM,10,2011-12-12 12:53:00,2.1,12362,Australia
536569,22632,HAND WARMER RED POLKA DOT,24,2011-12-12 12:53:00,1.85,12362,Australia
536569,22745,POPPY'S PLAYHOUSE BEDROOM,24,2011-12-12 12:53:00,2.1,12362,Australia
536569,84406B,CREAM CUPID HEARTS COAT HANGER,21,2011-12-12 12:53:00,2.75,12362,Australia
536569,22748,POPPY'S PLAYHOUSE KITCHEN,16,2011-12-12 12:53:00,2.1,12362,Australia
536569,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2011-12-12 12:53:00,3.39,12362,Australia
536570,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-04-14 10:14:00,2.75,12414,Switzerland
536570,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2010-04-14 10:14:00,2.55,12414,Switzerland
536570,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-04-14 10:14:00,2.55,12414,Switzerland
536571,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-08-24 17:39:00,2.55,12346,Germany
536571,22632,HAND WARMER RED POLKA DOT,11,2010-08-24 17:39:00,1.85,12346,Germany
536571,22632,HAND WARMER RED POLKA DOT,19,2010-08-24 17:39:00,1.85,12346,Germany
536571,22748,POPPY'S PLAYHOUSE KITCHEN,10,2010-08-24 17:39:00,2.1,12346,Germany
536572,22632,HAND WARMER RED POLKA DOT,18,2011-06-11 11:57:00,1.85,12402,France
536572,47566,PARTY BUNTING,15,2011-06-11 11:57:00,4.95,12402,France
536572,22752,SET 7 BABUSHKA NESTING BOXES,18,2011-06-11 11:57:00,7.65,12402,France
536572,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2011-06-11 11:57:00,1.69,12402,France
536572,85099B,JUMBO BAG RED RETROSPOT,20,2011-06-11 11:57:00,1.65,12402,France
536573,85099B,JUMBO BAG RED RETROSPOT,20,2011-03-12 15:10:00,1.65,12399,United Kingdom
536573,85099B,JUMBO BAG RED RETROSPOT,11,2011-03-12 15:10:00,1.65,12399,United Kingdom
536573,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-03-12 15:10:00,7.65,12399,United Kingdom
536573,47566,PARTY BUNTING,14,2011-03-12 15:10:00,4.95,12399,United Kingdom
536573,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2011-03-12 15:10:00,3.39,12399,United Kingdom
536574,71053,WHITE METAL LANTERN,14,2011-04-25 12:54:00,3.39,12371,United Kingdom
536574,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-04-25 12:54:00,2.1,12371,United Kingdom
536574,22632,HAND WARMER RED POLKA DOT,12,2011-04-25 12:54:00,1.85,12371,United Kingdom
536574,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-04-25 12:54:00,1.69,12371,United Kingdom
536574,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2011-04-25 12:54:00,2.55,12371,United Kingdom
536574,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2011-04-25 12:54:00,2.55,12371,United Kingdom
536575,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-12-12 09:55:00,4.25,12348,Spain
536575,85099B,JUMBO BAG RED RETROSPOT,15,2011-12-12 09:55:00,1.65,12348,Spain
536575,22633,HAND WARMER UNION JACK,14,2011-12-12 09:55:00,1.85,12348,Spain
536575,22752,SET 7 BABUSHKA NESTING BOXES,13,2011-12-12 09:55:00,7.65,12348,Spain
536575,22748,POPPY'S PLAYHOUSE KITCHEN,8,2011-12-12 09:55:00,2.1,12348,Spain
536576,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-03-03 09:08:00,2.75,12351,Switzerland
536576,84406B,CREAM CUPID HEARTS COAT HANGER,21,2011-03-03 09:08:00,2.75,12351,Switzerland
536576,47566,PARTY BUNTING,2,2011-03-03 09:08:00,4.95,12351,Switzerland
536577,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-04-18 12:43:00,4.25,12351,France
536577,22632,HAND WARMER RED POLKA DOT,11,2011-04-18 12:43:00,1.85,12351,France
536578,22745,POPPY'S PLAYHOUSE BEDROOM,14,2011-04-13 09:53:00,2.1,12393,Belgium
536578,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2011-04-13 09:53:00,2.55,12393,Belgium
536578,71053,WHITE METAL LANTERN,6,2011-04-13 09:53:00,3.39,12393,Belgium
536578,22748,POPPY'S PLAYHOUSE KITCHEN,13,2011-04-13 09:53:00,2.1,12393,Belgium
536578,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-04-13 09:53:00,3.39,12393,Belgium
536578,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-04-13 09:53:00,1.69,12393,Belgium
536579,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2011-06-19 17:49:00,2.55,12386,Switzerland
536579,84029E,RED WOOLLY HOTTIE WHITE HEART,20,2011-06-19 17:49:00,3.39,12386,Switzerland
536579,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-06-19 17:49:00,3.39,12386,Switzerland
536580,47566,PARTY BUNTING,6,2011-02-18 13:46:00,4.95,12351,Spain
536580,22633,HAND WARMER UNION JACK,8,2011-02-18 13:46:00,1.85,12351,Spain
536580,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-02-18 13:46:00,3.39,12351,Spain
536580,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-02-18 13:46:00,2.1,12351,Spain
536580,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,15,2011-02-18 13:46:00,3.75,12351,Spain
536580,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-02-18 13:46:00,2.55,12351,Spain
536581,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2011-09-03 08:00:00,2.55,,Germany
536581,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-09-03 08:00:00,3.39,,Germany
536581,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-09-03 08:00:00,7.65,,Germany
536582,84029E,RED WOOLLY HOTTIE WHITE HEART,23,2011-12-17 14:40:00,3.39,12383,Germany
536582,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-12-17 14:40:00,4.25,12383,Germany
536582,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-12-17 14:40:00,7.65,12383,Germany
536582,85099B,JUMBO BAG RED RETROSPOT,21,2011-12-17 14:40:00,1.65,12383,Germany
536582,22752,SET 7 BABUSHKA NESTING BOXES,24,2011-12-17 14:40:00,7.65,12383,Germany
536582,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-12-17 14:40:00,2.75,12383,Germany
536583,22633,HAND WARMER UNION JACK,24,2011-11-15 17:24:00,1.85,12370,Australia
536583,22745,POPPY'S PLAYHOUSE BEDROOM,11,2011-11-15 17:24:00,2.1,12370,Australia
536583,84406B,CREAM CUPID HEARTS COAT HANGER,22,2011-11-15 17:24:00,2.75,12370,Australia
536583,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-11-15 17:24:00,2.75,12370,Australia
536583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,2011-11-15 17:24:00,2.55,12370,Australia
536584,22752,SET 7 BABUSHKA NESTING BOXES,23,2010-02-17 09:38:00,7.65,12423,Switzerland
536584,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2010-02-17 09:38:00,4.25,12423,Switzerland
536584,22745,POPPY'S PLAYHOUSE BEDROOM,15,2010-02-17 09:38:00,2.1,12423,Switzerland
536584,84406B,CREAM CUPID HEARTS COAT HANGER,21,2010-02-17 09:38:00,2.75,12423,Switzerland
C536585,84879,ASSORTED COLOUR BIRD ORNAMENT,-10,2011-02-17 18:03:00,1.69,12422,Australia
C536585,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-7,2011-02-17 18:03:00,2.55,12422,Australia
536586,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-09-18 17:16:00,2.55,12399,Belgium
536586,85099B,JUMBO BAG RED RETROSPOT,4,2011-09-18 17:16:00,1.65,12399,Belgium
536586,22632,HAND WARMER RED POLKA DOT,1,2011-09-18 17:16:00,1.85,12399,Belgium
536586,22748,POPPY'S PLAYHOUSE KITCHEN,24,2011-09-18 17:16:00,2.1,12399,Belgium
536586,22632,HAND WARMER RED POLKA DOT,9,2011-09-18 17:16:00,1.85,12399,Belgium
536587,22748,POPPY'S PLAYHOUSE KITCHEN,22,2011-08-16 15:52:00,2.1,12404,Australia
536587,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,2011-08-16 15:52:00,4.25,12404,Australia
536587,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-08-16 15:52:00,4.25,12404,Australia
536587,22752,SET 7 BABUSHKA NESTING BOXES,15,2011-08-16 15:52:00,7.65,12404,Australia
536587,47566,PARTY BUNTING,3,2011-08-16 15:52:00,4.95,12404,Australia
